panel,run_id,condition,learning_rate,step,value_raw,value_plot,smoothed
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,11200,0.06677411496639252,0.07176382084232502,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,11400,0.06237560138106346,0.07082499889619887,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,11600,0.05859305337071419,0.0696018043436504,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,11800,0.059035733342170715,0.06854519724350243,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,12000,0.05828852206468582,0.06751952972562077,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,12200,0.06875568628311157,0.06764314538136984,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,12400,0.06513044983148575,0.06739187582638144,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,12600,0.07490269839763641,0.06814295808350694,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,12800,0.06086127460002899,0.06741478973515914,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,13000,0.05836526304483414,0.06650983706612665,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,13200,0.06251324713230133,0.06611017807274412,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,13400,0.06906715035438538,0.06640587530090825,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,13600,0.05241847783327103,0.06500713555414453,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,13800,0.05907805263996124,0.0644142272627262,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,14000,0.05549432337284088,0.06352223687373768,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,14200,0.05976434797048569,0.06314644798341247,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,14400,0.058520421385765076,0.06268384532364774,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,14600,0.06438232958316803,0.06285369374959976,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,14800,0.05682430416345596,0.06225075479098538,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,15000,0.07635645568370819,0.06366132488025766,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,15200,0.06335082650184631,0.06363027504241653,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,15400,0.06491009891033173,0.06375825742920806,true
train_length_line_err_cm,a7x0kd8h,full-aug,0.03,15600,0.0654907375574112,0.06393150544202837,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,0,0.8185056447982788,0.8185056447982788,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,200,0.12414313107728958,0.74906939342618,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,400,0.08248409628868103,0.6824108637124301,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,600,0.0710793286561966,0.6212777102068067,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,800,0.06778128445148468,0.5659280676312745,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,1000,0.0626738891005516,0.5156026497782022,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,1200,0.057938143610954285,0.46983619916147745,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,1400,0.049801383167505264,0.42783271756208024,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,1600,0.0515790618956089,0.39020735199543316,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,1800,0.0497119314968586,0.3561578099455757,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,2000,0.052227772772312164,0.3257648062282493,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,2200,0.0537579320371151,0.2985641188091359,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,2400,0.04749841243028641,0.27345754817125095,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,2600,0.05100604146718979,0.25121239750084484,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,2800,0.05203598365187645,0.231294756115948,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,3000,0.04484937712550163,0.21265021821690336,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,3200,0.03905944526195526,0.19529114092140856,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,3400,0.04413547366857529,0.18017557419612523,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,3600,0.04389743506908417,0.1665477602834211,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,3800,0.04445051774382591,0.15433803602946158,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,4000,0.04989141970872879,0.1438933743973883,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,4200,0.039282504469156265,0.13343228740456511,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,4400,0.04682321101427078,0.12477137976553568,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,4600,0.04386255145072937,0.11668049693405505,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,4800,0.04189825430512428,0.10920227267116198,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,5000,0.03953249752521515,0.10223529515656729,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,5200,0.04098784923553467,0.09611055056446403,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,5400,0.04092102497816086,0.09059159800583372,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,5600,0.04040791094303131,0.08557322929955348,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,5800,0.04032345488667488,0.08104825185826563,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,6000,0.0412476547062397,0.07706819214306304,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,6200,0.040491875261068344,0.07341056045486358,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,6400,0.0396457314491272,0.07003407755428995,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,6600,0.0428801104426384,0.0673186808431248,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,6800,0.03554444760084152,0.06414125751889647,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,7000,0.03748054802417755,0.06147518656942458,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,7200,0.04152430593967438,0.05948009850644956,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,7400,0.037363093346357346,0.05726839799044034,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,7600,0.04114013537764549,0.05565557172916086,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,7800,0.04127237945795059,0.054217252502039834,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,8000,0.03916626423597336,0.052712153675433186,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,8200,0.03448159992694855,0.050889098300584724,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,8400,0.043855391442775726,0.050185727614803825,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,8600,0.0394049808382988,0.04910765293715332,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,8800,0.038413312286138535,0.04803821887205184,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,9000,0.03554265573620796,0.046788662558467455,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,9200,0.03719256818294525,0.04582905312091524,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,9400,0.03807754069566727,0.04505390187839044,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,9600,0.035890910774469376,0.04413760276799833,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,9800,0.03838381543755531,0.04356222403495403,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,10000,0.03656597435474396,0.04286259906693302,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,10200,0.036756254732608795,0.042251964633500595,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,10400,0.03214908018708229,0.04124167618885877,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,10600,0.03903547674417496,0.04102105624439038,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,10800,0.0340731106698513,0.040326261686936475,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,11000,0.03245006501674652,0.03953864201991748,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,11200,0.03254067897796631,0.03883884571572237,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,11400,0.03047451563179493,0.038002412707329625,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,11600,0.03352060914039612,0.03755423235063628,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,11800,0.03392445668578148,0.03719125478415079,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,12000,0.03460264950990677,0.0369323942567264,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,12200,0.03141998499631882,0.036381153330685645,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,12400,0.03929198533296585,0.036672236530913664,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,12600,0.032928064465522766,0.03629781932437458,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,12800,0.03158346191048622,0.03582638358298574,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,13000,0.03091231733560562,0.03533497695824773,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,13200,0.030913496389985085,0.034892828901421466,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,13400,0.03143158555030823,0.03454670456631014,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,13600,0.031124258413910866,0.034204459951070215,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,13800,0.032115764915943146,0.033995590447557504,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,14000,0.029651695862412453,0.033561200989043,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,14200,0.03260941803455353,0.033466022693594055,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,14400,0.035131897777318954,0.03363261020196655,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,14600,0.03000256046652794,0.03326960522842269,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,14800,0.03331606090068817,0.03327425079564924,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,15000,0.03329409658908844,0.03327623537499316,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,15200,0.02546226605772972,0.03249483844326682,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,15400,0.02860802412033081,0.03210615701097322,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,15600,0.028555821627378464,0.03175112347261374,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,15800,0.026378722861409187,0.031213883411493285,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,16000,0.024384569376707077,0.030530952008014665,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,16200,0.025214478373527527,0.029999304644565954,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,16400,0.028988540172576904,0.02989822819736705,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,16600,0.024386227130889893,0.029347028090719332,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,16800,0.026784950867295265,0.029090820368376926,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,17000,0.0252511166036129,0.028706849991900523,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,17200,0.03023289516568184,0.028859454509278654,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,17400,0.027567468583583832,0.02873025591670917,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,17600,0.02586499974131584,0.02844373029916984,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,17800,0.02463550865650177,0.02806290813490303,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,18000,0.024505801498889923,0.02770719747130172,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,18200,0.02440224215388298,0.027376701939559846,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,18400,0.024090973660349846,0.027048129111638848,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,18600,0.024330735206604004,0.026776389721135364,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,18800,0.024126388132572174,0.026511389562279046,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,19000,0.02391964942216873,0.026252215548268017,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,19200,0.024109430611133575,0.026037937054554573,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,19400,0.02439817786216736,0.02587396113531585,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,19600,0.024435581639409065,0.025730123185725172,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,19800,0.022422563284635544,0.02539936719561621,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,20000,0.02529846504330635,0.025389276980385223,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,20200,0.025563281029462814,0.02540667738529298,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,20400,0.02584095299243927,0.02545010494600761,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,20600,0.023407943546772003,0.02524588880608405,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,20800,0.022887570783495903,0.025010057003825237,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,21000,0.023059938102960587,0.024815045113738773,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,21200,0.021321717649698257,0.024465712367334722,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,21400,0.02209322899580002,0.02422846403018125,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,21600,0.02373557537794113,0.02417917516495724,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,21800,0.02172170579433441,0.023933428227894956,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,22000,0.021313991397619247,0.023671484544867383,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,22200,0.02412431687116623,0.023716767777497268,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,22400,0.02294699102640152,0.023639790102387693,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,22600,0.02382725104689598,0.02365853619683852,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,22800,0.021839026361703873,0.023476585213325053,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,23000,0.024709898978471756,0.023599916589839724,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,23200,0.024983614683151245,0.023738286399170878,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,23400,0.02961982600390911,0.0243264403596447,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,23600,0.019677449017763138,0.023861541225456546,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,23800,0.02376152202486992,0.023851539305397882,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,24000,0.020531238988041878,0.02351950927366228,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,24200,0.022977065294981003,0.023465264875794152,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,24400,0.02141335792839527,0.023260074181054264,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,24600,0.021381525322794914,0.02307221929522833,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,24800,0.0206662118434906,0.022831618550054555,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,25000,0.018321238458156586,0.02238058054086476,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,25200,0.022044818848371506,0.022347004371615433,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,25400,0.021957334131002426,0.022308037347554134,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,25600,0.021722937002778053,0.022249527313076528,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,25800,0.02204391360282898,0.022228965942051773,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,26000,0.019991911947727203,0.022005260542619316,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,26200,0.020341238006949425,0.02183885828905233,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,26400,0.020923573523759842,0.02174732981252308,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,26600,0.01763661950826645,0.02133625878209742,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,26800,0.018680389970541,0.02107067190094178,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,27000,0.020144999027252197,0.020978104613572822,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,27200,0.01973547227680683,0.020853841379896224,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,27400,0.021655138581991196,0.02093397110010572,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,27600,0.018976612016558647,0.020738235191751015,true
train_length_line_err_cm,5ujom07p,norm-only,0.01,27800,0.02024053782224655,0.02068846545480057,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,0,0.8046382665634155,0.8046382665634155,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,200,0.20530562102794647,0.7447050020098687,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,400,0.19349858164787292,0.6895843599736691,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,600,0.18444161117076874,0.6390700850933791,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,800,0.1749783754348755,0.5926609141275287,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,1000,0.17772451043128967,0.5511672737579049,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,1200,0.20454010367393494,0.5165045567495079,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,1400,0.17655929923057556,0.48251003099761464,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,1600,0.15011030435562134,0.4492700583334153,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,1800,0.18825072050094604,0.4231681245501684,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,2000,0.16946038603782654,0.3977973506989342,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,2200,0.17108061909675598,0.3751256775387164,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,2400,0.17456844449043274,0.35506995423388804,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,2600,0.17554360628128052,0.33711731943862727,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,2800,0.16374295949935913,0.31977988344470043,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,3000,0.15997594594955444,0.30379948969518583,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,3200,0.1639283448457718,0.28981237521024444,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,3400,0.17507341504096985,0.278338479193317,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,3600,0.15146934986114502,0.26565156626009984,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,3800,0.17644664645195007,0.2567310742792849,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,4000,0.1721641719341278,0.24827438404476918,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,4200,0.160774827003479,0.23952442834064017,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,4400,0.14416293799877167,0.22998827930645332,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,4600,0.15169763565063477,0.22215921494087146,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,4800,0.14894045889377594,0.21483733933616192,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,5000,0.1483548879623413,0.20818909419877984,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,5200,0.16012173891067505,0.20338235866996934,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,5400,0.15059584379196167,0.19810370718216858,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,5600,0.14134466648101807,0.19242780311205354,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,5800,0.156205415725708,0.188805564373419,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,6000,0.15313439071178436,0.18523844700725553,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,6200,0.1521025449037552,0.1819248567969055,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,6400,0.16476476192474365,0.18020884730968934,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,6600,0.1491100788116455,0.17709897045988493,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,6800,0.15784752368927002,0.17517382578282342,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,7000,0.1423603594303131,0.17189247914757239,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,7200,0.15377166867256165,0.1700803981000713,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,7400,0.1455947756767273,0.16763183585773692,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,7600,0.13768267631530762,0.164636919903494,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,7800,0.15329250693321228,0.16350247860646583,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,8000,0.164628803730011,0.16361511111882035,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,8200,0.14427170157432556,0.16168077016437088,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,8400,0.1579200029373169,0.16130469344166548,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,8600,0.15009717643260956,0.1601839417407599,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,8800,0.14123952388763428,0.15828949995544733,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,9000,0.1398364007472992,0.1564441900346325,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,9200,0.14093078672885895,0.15489284970405515,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,9400,0.15034161508083344,0.154437726241733,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,9600,0.1365414261817932,0.15264809623573902,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,9800,0.14479240775108337,0.15186252738727346,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,10000,0.14888828992843628,0.15156510364138975,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,10200,0.14615464210510254,0.15102405748776102,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,10400,0.15803813934326172,0.15172546567331108,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,10600,0.14415961503982544,0.1509688806099625,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,10800,0.14604464173316956,0.15047645672228321,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,11000,0.13254442811012268,0.14868325386106715,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,11200,0.13606469333171844,0.14742139780813227,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,11400,0.1520715057849884,0.14788640860581787,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,11600,0.1558629274368286,0.14868406048891894,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,11800,0.15334182977676392,0.14914983741770343,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,12000,0.12217079848051071,0.14645193352398417,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,12200,0.15196548402309418,0.14700328857389516,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,12400,0.14518359303474426,0.14682131901998008,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,12600,0.1443636566400528,0.14657555278198736,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,12800,0.1407940685749054,0.14599740436127917,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,13000,0.13287103176116943,0.1446847671012682,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,13200,0.13859325647354126,0.1440756160384955,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,13400,0.14952352643013,0.14462040707765897,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,13600,0.13318555057048798,0.14347692142694188,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,13800,0.1394713819026947,0.14307636747451716,true
train_length_line_err_cm,s68bsnmw,full-aug,0.1,14000,0.1478085219860077,0.1435495829256662,true
train_length_line_err_cm,7tf00man,norm-only,0.03,0,0.8179759979248047,0.8179759979248047,true
train_length_line_err_cm,7tf00man,norm-only,0.03,200,0.10975928604602814,0.747154326736927,true
train_length_line_err_cm,7tf00man,norm-only,0.03,400,0.08703389763832092,0.6811422838270664,true
train_length_line_err_cm,7tf00man,norm-only,0.03,600,0.08871329575777054,0.6218993850201369,true
train_length_line_err_cm,7tf00man,norm-only,0.03,800,0.07501159608364105,0.5672106061264872,true
train_length_line_err_cm,7tf00man,norm-only,0.03,1000,0.07263285666704178,0.5177528311805427,true
train_length_line_err_cm,7tf00man,norm-only,0.03,1200,0.061998263001441956,0.4721773743626327,true
train_length_line_err_cm,7tf00man,norm-only,0.03,1400,0.066269651055336,0.431586602031903,true
train_length_line_err_cm,7tf00man,norm-only,0.03,1600,0.05872116982936859,0.3943000588116496,true
train_length_line_err_cm,7tf00man,norm-only,0.03,1800,0.05483394116163254,0.3603534470466479,true
train_length_line_err_cm,7tf00man,norm-only,0.03,2000,0.05275575816631317,0.3295936781586144,true
train_length_line_err_cm,7tf00man,norm-only,0.03,2200,0.055032260715961456,0.3021375364143491,true
train_length_line_err_cm,7tf00man,norm-only,0.03,2400,0.05371538922190666,0.27729532169510485,true
train_length_line_err_cm,7tf00man,norm-only,0.03,2600,0.050344377756118774,0.25460022730120624,true
train_length_line_err_cm,7tf00man,norm-only,0.03,2800,0.05129377171397209,0.23426958174248283,true
train_length_line_err_cm,7tf00man,norm-only,0.03,3000,0.05664432421326637,0.2165070559895612,true
train_length_line_err_cm,7tf00man,norm-only,0.03,3200,0.057481639087200165,0.20060451429932508,true
train_length_line_err_cm,7tf00man,norm-only,0.03,3400,0.05339084565639496,0.18588314743503206,true
train_length_line_err_cm,7tf00man,norm-only,0.03,3600,0.05896435305476189,0.17319126799700504,true
train_length_line_err_cm,7tf00man,norm-only,0.03,3800,0.06219930574297905,0.16209207177160245,true
train_length_line_err_cm,7tf00man,norm-only,0.03,4000,0.053480468690395355,0.15123091146348175,true
train_length_line_err_cm,7tf00man,norm-only,0.03,4200,0.05625607445836067,0.14173342776296965,true
train_length_line_err_cm,7tf00man,norm-only,0.03,4400,0.04315217211842537,0.13187530219851523,true
train_length_line_err_cm,7tf00man,norm-only,0.03,4600,0.05258602648973465,0.12394637462763718,true
train_length_line_err_cm,7tf00man,norm-only,0.03,4800,0.05877888947725296,0.11742962611259876,true
train_length_line_err_cm,7tf00man,norm-only,0.03,5000,0.045625507831573486,0.11024921428449623,true
train_length_line_err_cm,7tf00man,norm-only,0.03,5200,0.04877404123544693,0.1041016969795913,true
train_length_line_err_cm,7tf00man,norm-only,0.03,5400,0.054860882461071014,0.09917761552773927,true
train_length_line_err_cm,7tf00man,norm-only,0.03,5600,0.0558384507894516,0.0948436990539105,true
train_length_line_err_cm,7tf00man,norm-only,0.03,5800,0.055885061621665955,0.09094783531068605,true
train_length_line_err_cm,7tf00man,norm-only,0.03,6000,0.04740980267524719,0.08659403204714217,true
train_length_line_err_cm,7tf00man,norm-only,0.03,6200,0.04915406554937363,0.08285003539736531,true
train_length_line_err_cm,7tf00man,norm-only,0.03,6400,0.051398955285549164,0.07970492738618369,true
train_length_line_err_cm,7tf00man,norm-only,0.03,6600,0.03949608653783798,0.07568404330134912,true
train_length_line_err_cm,7tf00man,norm-only,0.03,6800,0.04745493084192276,0.07286113205540648,true
train_length_line_err_cm,7tf00man,norm-only,0.03,7000,0.06014299392700195,0.07158931824256602,true
train_length_line_err_cm,7tf00man,norm-only,0.03,7200,0.05496983230113983,0.0699273696484234,true
train_length_line_err_cm,7tf00man,norm-only,0.03,7400,0.049410976469516754,0.06787573033053274,true
train_length_line_err_cm,7tf00man,norm-only,0.03,7600,0.04182249307632446,0.06527040660511191,true
train_length_line_err_cm,7tf00man,norm-only,0.03,7800,0.0439314991235733,0.06313651585695805,true
train_length_line_err_cm,7tf00man,norm-only,0.03,8000,0.04416878521442413,0.061239742792704666,true
train_length_line_err_cm,7tf00man,norm-only,0.03,8200,0.0455297976732254,0.05966874828075674,true
train_length_line_err_cm,7tf00man,norm-only,0.03,8400,0.04441048204898834,0.058142921657579894,true
train_length_line_err_cm,7tf00man,norm-only,0.03,8600,0.041317254304885864,0.05646035492231049,true
